Id,job,sector,Month_salary,13_salary,eventual_salary,indemnity,extra_salary,discount_salary,total_salary
5788,1SGT  PM,SPPREV,7681.310,0.000,0.000,0.000,0.000,0.000,5927.490
5789,CAP PM,SPPREV,15748.690,0.000,0.000,0.000,0.000,0.000,8223.370
5790,DELEGADO POLICIA 2A CLASSE,SPPREV,10566.760,0.000,0.000,0.000,0.000,0.000,8408.050
5791,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,5939.350,989.890,0.000,0.000,0.000,0.000,3821.590
5792,3SGT  PM,SPPREV,5849.570,0.000,0.000,0.000,0.000,0.000,4449.040
5793,CABO P.M.,SPPREV,4913.500,0.000,0.000,0.000,0.000,0.000,4152.720
5794,AGENTE TECNICO DE SAUDE,SPPREV,3176.230,0.000,0.000,0.000,0.000,0.000,3118.340
5795,MEDICO I,SPPREV,4456.710,0.000,0.000,0.000,0.000,0.000,4369.560
5796,AUXILIAR SERV. GERAIS,SPPREV,2147.210,0.000,0.000,0.000,0.000,0.000,2104.270
5797,3SGT  PM,SPPREV,5241.790,0.000,0.000,0.000,0.000,0.000,2650.950
5798,ASSISTENTE AGROPECUARIO VI,SPPREV,15181.410,0.000,0.000,0.000,0.000,0.000,11324.860
5799,AGENTE FISCAL DE RENDAS,SPPREV,14359.700,0.000,7431.450,0.000,0.000,0.000,12293.500
5800,CABO P.M.,SPPREV,5068.790,0.000,0.000,0.000,0.000,0.000,4441.770
5801,OFICIAL OPERACIONAL,SECRETARIA,5037.860,0.000,0.000,0.000,0.000,0.000,2907.570
5802,TECNICO DA FAZENDA ESTADUAL,SPPREV,3083.650,0.000,0.000,0.000,0.000,0.000,3021.980
5803,INVESTIGADOR POL.CL.ESPECIAL,SPPREV,7806.700,0.000,0.000,0.000,0.000,0.000,6729.400
5804,CARCEREIRO DE CLASSE ESPECIAL,SPPREV,5356.950,0.000,0.000,0.000,0.000,0.000,5113.710
5805,AUXILIAR SERV. GERAIS,SPPREV,2462.390,0.000,0.000,0.000,0.000,0.000,2064.940
5806,PROFESSOR EDUCACAO BASICA II,EDUCACAO,573.170,0.000,71.640,0.000,87.200,0.000,496.660
5807,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1447.270,0.000,-129.140,0.000,150.620,0.000,875.830
5808,PROFESSOR EDUCACAO BASICA II,EDUCACAO,5763.240,0.000,1033.750,0.000,426.000,0.000,4147.100
5809,2TEN  PM,SPPREV,9711.130,0.000,0.000,0.000,0.000,0.000,5021.990
5810,INVESTIGADOR POL.CL.ESPECIAL,SSP,8254.930,0.000,0.000,0.000,908.040,0.000,6741.240
5811,ASSIST.DIRETOR ESCOLA,SPPREV,4169.700,0.000,0.000,0.000,0.000,0.000,3506.570
5812,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,4562.040,0.000,0.000,0.000,0.000,0.000,3901.900
5813,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,4293.140,0.000,0.000,0.000,0.000,0.000,4256.750
5814,OF LOG ALMOX I (ALMOXARIFADO),METRO,4357.040,0.000,0.000,0.000,0.000,0.000,2033.990
5815,1TEN  PM,SPPREV,11754.100,0.000,0.000,0.000,0.000,0.000,8979.900
5816,1SGT  PM,SPPREV,5686.440,0.000,0.000,0.000,0.000,0.000,3420.400
5817,AG.SEG.PENITENC.CLASSE V,SAP,5212.230,0.000,0.000,0.000,0.000,0.000,3342.790
5818,STEN  PM,SPPREV,9049.200,0.000,0.000,0.000,0.000,0.000,4495.260
5819,AGENTE FISCAL DE RENDAS,SPPREV,41562.740,10815.520,11309.470,0.000,0.000,-19931.690,28791.850
5820,INVESTIGADOR POL.1A CLASSE,SPPREV,6942.990,3471.500,0.000,0.000,0.000,0.000,7339.130
5821,SD 10 CLASSE PM,SPPREV,3599.770,0.000,0.000,0.000,0.000,0.000,2294.280
5822,AUXILIAR SERV. GERAIS,HCFMUSP,2489.300,2769.060,0.000,0.000,0.000,0.000,4737.900
5823,1SGT  PM,SPPREV,6038.030,0.000,0.000,0.000,0.000,0.000,4154.800
5824,CABO P.M.,SPPREV,4911.010,0.000,0.000,0.000,0.000,0.000,3940.870
5825,ELETRICISTA DE AUTOS,FUND. CASA,4299.340,0.000,0.000,0.000,0.000,0.000,3025.340
5826,PROFESSOR EDUCACAO BASICA II,SPPREV,2250.390,0.000,0.000,0.000,0.000,0.000,1431.490
5827,STEN  PM,SPPREV,6992.520,3496.260,0.000,0.000,0.000,0.000,6766.820
5828,AGENTE POLICIAL DE 2A CLASSE,SSP,3950.720,0.000,174.580,0.000,281.860,0.000,3550.730
5829,AG.SEG.PENITENC.CLASSE VI,SAP,6423.490,0.000,0.000,0.000,0.000,0.000,3605.430
5830,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3306.960,1653.480,0.000,0.000,0.000,0.000,3813.590
5831,COMPLEM. APOSENT. - SABESP,SABESP,1118.000,0.000,0.000,0.000,0.000,0.000,1094.740
5832,AUXILIAR SERV. GERAIS,SPPREV,1153.200,0.000,0.000,0.000,0.000,0.000,1100.740
5833,COMPLEM. APOSENT. - SABESP,SABESP,17170.520,0.000,0.000,0.000,0.000,0.000,13507.810
5834,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1134.280,0.000,0.000,0.000,0.000,0.000,1134.280
5835,3SGT  PM,SPPREV,5849.560,2924.780,0.000,0.000,0.000,0.000,7181.070
5836,1SGT  PM,SPPREV,6239.050,0.000,0.000,0.000,0.000,0.000,5306.640
5837,CABO  PM,PM,4163.650,0.000,0.000,0.000,25.070,0.000,2393.020
5838,SUPERVISOR DE ENSINO,SPPREV,5978.690,0.000,0.000,0.000,0.000,0.000,5501.580
5839,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1761.290,0.000,0.000,0.000,0.000,0.000,1248.170
5840,CAP PM,SPPREV,13592.710,6796.360,0.000,0.000,0.000,0.000,14263.940
5841,PROFESSOR EDUCACAO BASICA II,EDUCACAO,5574.600,0.000,0.000,0.000,0.000,0.000,4296.690
5842,CABO P.M.,SPPREV,4911.010,0.000,0.000,0.000,0.000,0.000,4682.920
5843,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1352.510,0.000,0.000,0.000,195.440,0.000,815.720
5844,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1251.030,0.000,0.000,0.000,0.000,0.000,996.650
5845,PROFESSOR DE ENSINO SUPERIOR,CEETEPS,9955.520,0.000,0.000,0.000,0.000,0.000,6822.640
5846,COMPLEM. APOSENT. - FEPASA,ADM GERAL,11613.850,0.000,0.000,0.000,0.000,0.000,8233.610
5847,COMPLEM. DE APOSENTADORIA - CESP/CTEEP,ADM GERAL,35256.270,0.000,0.000,0.000,0.000,-13625.220,13638.890
5848,COMPLEMENTACAO APOSENTADORIA,ADM GERAL,13355.620,5340.230,0.000,0.000,0.000,0.000,13017.150
5849,PROFESSOR EDUCACAO BASICA I,SPPREV,4538.930,0.000,0.000,0.000,0.000,0.000,4323.120
5850,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1509.920,0.000,0.000,0.000,59.550,0.000,1373.190
5851,AG.SEG.PENITENC.CLASSE II,SPPREV,4568.460,0.000,0.000,0.000,0.000,0.000,4418.660
5852,MEDICO II,SAUDE,7121.200,1186.860,0.000,0.000,0.000,0.000,6485.030
5853,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,2550.020,0.000,0.000,0.000,0.000,0.000,2501.570
5854,1SGT  PM,SPPREV,6256.750,0.000,0.000,0.000,0.000,0.000,5633.550
5855,PROFESSOR EDUCACAO BASICA II,EDUCACAO,431.440,0.000,0.000,0.000,47.450,0.000,269.230
5856,PROFESSOR EDUCACAO BASICA II,SPPREV,6138.890,0.000,0.000,0.000,0.000,0.000,4996.650
5857,COMPLEM. APOSENT. - SABESP,SABESP,305.930,0.000,0.000,0.000,0.000,0.000,285.940
5858,COMPLEMENTACAO APOSENTADORIA,HCFMUSP,1573.120,0.000,0.000,0.000,0.000,0.000,381.680
5859,ENCARREGADO I,DER,2329.240,0.000,0.000,0.000,276.680,0.000,2320.030
5860,OP TRAN METROV I (ESTACAO),METRO,5542.750,0.000,0.000,0.000,0.000,0.000,3976.160
5861,PROFESSOR EDUCACAO BASICA II,SPPREV,2181.540,0.000,0.000,0.000,0.000,0.000,1864.020
5862,SD 10 CLASSE PM,SPPREV,4238.850,2119.430,0.000,0.000,0.000,0.000,6069.530
5863,PROFESSOR DE ENSINO MED E TEC,CEETEPS,897.670,0.000,0.000,0.000,0.000,0.000,825.860
5864,AGENTE FISCAL DE RENDAS,SPPREV,42430.840,0.000,15081.970,0.000,0.000,-20799.790,20935.310
5865,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1791.170,895.580,0.000,0.000,68.020,0.000,2423.420
5866,COMPLEM. DE APOSENTADORIA - CESP/CTEEP,ADM GERAL,4287.570,0.000,0.000,0.000,0.000,0.000,2192.290
5867,AGENTE FISCAL DE RENDAS,FAZENDA,40621.470,0.000,811.210,0.000,0.000,-18990.420,14833.540
5868,PROFESSOR EDUCACAO BASICA II,SPPREV,4241.650,0.000,0.000,0.000,0.000,0.000,4063.510
5869,PROFESSOR EDUCACAO BASICA II,SPPREV,4642.940,0.000,0.000,0.000,0.000,0.000,2796.180
5870,AUXILIAR DE SAUDE I,SPPREV,2766.390,0.000,0.000,0.000,0.000,0.000,2697.550
5871,CIRURGIAO DENTISTA,SAUDE,4272.480,0.000,0.000,0.000,61.020,0.000,3701.870
5872,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3213.100,0.000,0.000,0.000,0.000,0.000,1769.860
5873,TECNICO DA FAZENDA ESTADUAL,FAZENDA,5604.250,0.000,0.000,0.000,552.220,0.000,4721.000
5874,AG.SEG.PENITENC.CLASSE III,SAP,4549.090,0.000,0.000,0.000,0.000,0.000,2060.770
5875,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3046.400,0.000,0.000,0.000,109.590,0.000,1792.900
5876,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,5968.610,0.000,0.000,0.000,0.000,0.000,3061.230
5877,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2487.650,0.000,0.000,0.000,139.540,0.000,2365.870
5878,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1302.070,651.030,0.000,0.000,213.560,0.000,1931.070
5879,AUX.APOIO PESQ.CIENT.TECNOL.,SPPREV,2307.900,0.000,0.000,0.000,0.000,0.000,2260.350
5880,CABO  PM,PM,3914.990,0.000,0.000,0.000,476.330,0.000,2944.850
5881,AG.SEG.PENITENC.CLASSE VII,SAP,6787.790,0.000,405.750,0.000,14853.170,0.000,16826.660
5882,OUTROS VINCULOS,SAP,802.240,0.000,0.000,0.000,0.000,0.000,628.010
5883,COORD DE EQUIPE,FUND. CASA,5003.950,0.000,0.000,0.000,0.000,0.000,2370.850
5884,AUXILIAR SERV. GERAIS,SPPREV,1460.200,0.000,0.000,0.000,0.000,0.000,1431.000
5885,AUXILIAR SERV. GERAIS,SPPREV,1139.020,0.000,0.000,0.000,0.000,0.000,1046.180
5886,PROFESSOR DE ENSINO SUPERIOR,CEETEPS,6706.130,0.000,0.000,0.000,0.000,0.000,5141.160
5887,PROFESSOR DE ENSINO MED E TEC,CEETEPS,12812.630,0.000,0.000,0.000,0.000,0.000,9523.790
5888,PROFESSOR EDUCACAO BASICA I,SPPREV,3144.430,0.000,0.000,0.000,0.000,0.000,2382.800
5889,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4556.370,0.000,-14.910,0.000,501.200,0.000,2737.250
5890,CABO  PM,PM,4062.210,0.000,161.940,0.000,651.820,0.000,3044.800
5891,DELEGADO POLICIA 2A CLASSE,SPPREV,17583.350,0.000,0.000,0.000,0.000,0.000,12630.960
5892,AG.SEG.PENITENC.CLASSE VII,SAP,6822.600,3411.300,0.000,0.000,1125.720,0.000,6856.380
5893,CABO P.M.,SPPREV,4062.210,0.000,0.000,0.000,0.000,0.000,3649.450
5894,PROFESSOR EDUCACAO BASICA II,SPPREV,2362.510,0.000,0.000,0.000,0.000,0.000,2282.190
5895,2TEN  PM,SPPREV,9221.500,0.000,0.000,0.000,0.000,0.000,5970.870
5896,CABO  PM,PM,6449.660,0.000,0.000,0.000,300.840,0.000,4223.680
5897,PROFESSOR EDUCACAO BASICA I,EDUCACAO,3094.490,0.000,0.000,0.000,76.530,0.000,2637.080
5898,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1305.010,0.000,0.000,0.000,180.090,0.000,1258.010
5899,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1512.140,0.000,0.000,0.000,166.330,0.000,1419.160
5900,DIRIGENTE REGIONAL DE ENSINO,EDUCACAO,12071.440,0.000,0.000,0.000,0.000,0.000,5399.480
5901,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3393.710,0.000,0.000,0.000,373.300,0.000,3092.580
5902,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2881.740,0.000,0.000,0.000,0.000,0.000,2457.570
5903,PROFESSOR EDUCACAO BASICA II,SPPREV,4404.040,0.000,0.000,0.000,0.000,0.000,3860.810
5904,PROFESSOR EDUCACAO BASICA II,SPPREV,3699.190,1849.590,0.000,0.000,27.120,0.000,5245.400
5905,PROFESSOR EDUCACAO BASICA I,EDUCACAO,2137.860,0.000,0.000,0.000,145.320,0.000,1595.090
5906,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3018.630,0.000,0.000,0.000,75.380,0.000,2595.000
5907,PROFESSOR EDUCACAO BASICA I,SPPREV,2885.460,0.000,0.000,0.000,0.000,0.000,1933.500
5908,PROFESSOR EDUCACAO BASICA II,EDUCACAO,6301.340,0.000,0.000,0.000,0.000,0.000,4809.290
5909,PROFESSOR EDUCACAO BASICA II,SPPREV,3223.970,1611.990,0.000,0.000,0.000,0.000,4662.030
5910,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4181.400,0.000,-136.480,0.000,56.710,0.000,3399.270
5911,PROFESSOR EDUCACAO BASICA I,SPPREV,940.030,0.000,0.000,0.000,0.000,0.000,863.580
5912,MEDICO I,SPPREV,3833.910,0.000,0.000,0.000,0.000,0.000,3661.320
5913,AUXILIAR DE APOIO,CEETEPS,2722.700,0.000,0.000,0.000,0.000,0.000,1680.480
5914,PROFESSOR EDUCACAO BASICA II,SPPREV,3731.830,0.000,0.000,0.000,0.000,0.000,2620.670
5915,OFICIAL ADMINISTRATIVO,SPPREV,1158.780,0.000,0.000,0.000,0.000,0.000,1134.210
5916,PROFESSOR EDUCACAO BASICA II,SPPREV,3699.330,0.000,0.000,0.000,0.000,0.000,3378.750
5917,AGENTE DE SERVICOS ESCOLARES,SPPREV,937.000,0.000,0.000,0.000,0.000,0.000,860.700
5918,PROFESSOR EDUCACAO BASICA I,EDUCACAO,964.810,0.000,0.000,0.000,159.190,0.000,1046.820
5919,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2898.240,0.000,17.550,0.000,69.300,0.000,2108.480
5920,PROFESSOR EDUCACAO BASICA II,SPPREV,4695.400,0.000,0.000,0.000,0.000,0.000,2652.680
5921,PROFESSOR EDUCACAO BASICA II,SPPREV,3266.140,0.000,0.000,0.000,0.000,0.000,1997.570
5922,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,3469.890,0.000,0.000,0.000,0.000,0.000,3304.210
5923,PROFESSOR EDUCACAO BASICA II,SPPREV,3505.170,0.000,0.000,0.000,0.000,0.000,2152.790
5924,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,8432.490,0.000,0.000,0.000,0.000,0.000,3986.480
5925,PROFESSOR EDUCACAO BASICA II,SPPREV,3996.940,0.000,0.000,0.000,0.000,0.000,3566.380
5926,DIRETOR DE ESCOLA TECN.-ETEC,CEETEPS,13066.220,0.000,0.000,0.000,0.000,0.000,9891.360
5927,PROFESSOR EDUCACAO BASICA II,SPPREV,3738.720,0.000,0.000,0.000,0.000,0.000,3405.600
5928,PROFESSOR EDUCACAO BASICA I,SPPREV,2515.910,0.000,0.000,0.000,0.000,0.000,1732.080
5929,OFICIAL ADMINISTRATIVO,EDUCACAO,2233.410,0.000,0.000,0.000,400.460,0.000,2233.600
5930,PROFESSOR EDUCACAO BASICA II,SPPREV,4033.580,2016.790,0.000,0.000,0.000,0.000,5895.030
5931,BENEFICIARIO DA POLICIA MILITAR - CBPM,SPPREV,1216.740,0.000,0.000,0.000,0.000,0.000,812.710
5932,AUXILIAR DE ENFERMAGEM,SPPREV,1678.260,0.000,0.000,0.000,0.000,0.000,1650.330
5933,PROFESSOR EDUCACAO BASICA II,SPPREV,3249.480,0.000,0.000,0.000,0.000,0.000,3139.010
5934,OFICIAL ADMINISTRATIVO,SPPREV,2952.120,0.000,0.000,0.000,0.000,0.000,2721.010
5935,AUXILIAR SERV. GERAIS,HCFMUSP,1316.000,0.000,0.000,0.000,0.000,0.000,0.000
5936,PROFESSOR EDUCACAO BASICA II,SPPREV,2610.250,0.000,0.000,0.000,0.000,0.000,2558.050
5937,PROFESSOR EDUCACAO BASICA I,SPPREV,2989.620,0.000,0.000,0.000,0.000,0.000,2891.110
5938,COMPLEM. PENSAO - FEPASA,ADM GERAL,2929.340,0.000,0.000,0.000,0.000,0.000,1992.340
5939,AUXILIAR SERV. GERAIS,SPPREV,937.000,0.000,0.000,0.000,0.000,0.000,752.000
5940,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,2956.040,0.000,0.000,0.000,0.000,0.000,2266.750
5941,AUXILIAR SERV. GERAIS,SPPREV,1073.630,0.000,0.000,0.000,0.000,0.000,1052.160
5942,3SGT  PM,SPPREV,6493.640,0.000,0.000,0.000,0.000,0.000,5124.110
5943,STEN  PM,SPPREV,6951.160,0.000,0.000,0.000,0.000,0.000,5086.080
5944,STEN  PM,SPPREV,6992.520,0.000,0.000,0.000,0.000,0.000,3917.450
5945,CARCEREIRO DE 1A CLASSE,SSP,5239.780,0.000,245.520,0.000,-14.730,0.000,2828.990
5946,INVESTIGADOR POL.1A CLASSE,SSP,7853.590,0.000,0.000,0.000,983.890,0.000,4263.080
5947,CARCEREIRO DE CLASSE ESPECIAL,SPPREV,5845.740,0.000,0.000,0.000,0.000,0.000,3491.740
5948,AUX. TECNICO LABORATORIO ANALI,PRO-SANGUE,2976.000,0.000,0.000,0.000,0.000,0.000,1577.280
5949,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,4686.290,0.000,0.000,0.000,0.000,0.000,2783.200
5950,AG.SEG.PENITENC.CLASSE IV,SAP,4442.400,0.000,0.000,0.000,22.430,0.000,1960.170
5951,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,386.170
5952,3SGT  PM,SPPREV,5849.560,0.000,0.000,0.000,0.000,0.000,3863.620
5953,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1791.170,0.000,0.000,0.000,181.320,0.000,1811.290
5954,CABO  PM,PM,5082.740,2203.230,0.000,0.000,601.680,0.000,4818.520
5955,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2125.960,0.000,0.000,0.000,69.240,0.000,1150.840
5956,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2525.360,0.000,0.000,0.000,15.170,0.000,1537.320
5957,AG.SEG.PENITENC.CLASSE I,SAP,3372.170,0.000,0.000,0.000,13.740,0.000,2207.550
5958,OUTROS VINCULOS,SAP,601.680,0.000,0.000,0.000,0.000,0.000,584.650
5959,CABO  PM,PM,5312.100,0.000,0.000,0.000,451.260,0.000,4730.050
5960,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3069.370,0.000,0.000,0.000,62.070,0.000,2398.110
5961,PROFESSOR EDUCACAO BASICA II,EDUCACAO,1449.530,0.000,0.000,0.000,115.520,0.000,1213.760
5962,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2179.450,0.000,0.000,0.000,158.030,0.000,1287.000
5963,2TEN  PM,SPPREV,9208.350,0.000,0.000,0.000,0.000,0.000,4741.380
5964,AG.SEG.PENITENC.CLASSE III,SAP,3898.990,0.000,0.000,0.000,95.430,0.000,3211.060
5965,OUTROS VINCULOS,SAP,200.560,0.000,0.000,0.000,0.000,0.000,189.320
5966,TECNICO DE ENFERMAGEM,SAUDE,2419.030,0.000,0.000,0.000,221.610,0.000,2362.170
5967,CABO  PM,PM,6314.900,0.000,0.000,0.000,752.100,0.000,4747.560
5968,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,1512.140,0.000,0.000,0.000,182.870,0.000,983.490
5969,PROFESSOR EDUCACAO BASICA I,EDUCACAO,521.810,0.000,0.000,0.000,151.360,0.000,631.430
5970,TECNICO EM GESTAO 07,SABESP,5197.980,0.000,70.020,0.000,0.000,0.000,3885.380
5971,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4283.960,0.000,0.000,0.000,0.000,0.000,2004.620
5972,CABO  PM,PM,4910.980,0.000,0.000,0.000,701.960,0.000,3306.080
5973,AG.SEG.PENITENC.CLASSE II,SAP,3733.400,0.000,0.000,0.000,50.270,0.000,2877.760
5974,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,378.480
5975,3SGT  PM,SPPREV,5427.330,2713.670,0.000,0.000,0.000,0.000,6057.680
5976,PROFESSOR EDUCACAO BASICA II,SPPREV,6009.120,0.000,0.000,0.000,0.000,0.000,4521.860
5977,2SGT  PM,SPPREV,5773.410,0.000,0.000,0.000,0.000,0.000,3253.870
5978,3SGT  PM,SPPREV,5624.570,0.000,0.000,0.000,0.000,0.000,4670.970
5979,CABO  PM,PM,3767.780,0.000,500.000,0.000,752.100,0.000,3770.340
5980,SD 2C PM,PM,3034.050,1011.350,0.000,0.000,676.890,0.000,3380.920
5981,OFICIAL MARCENEIRO,ZOOLOGICO,1386.400,0.000,0.000,0.000,0.000,0.000,1146.700
5982,PROFESSOR EDUCACAO BASICA II,EDUCACAO,4769.880,0.000,0.000,0.000,13.500,0.000,2531.650
5983,CABO  PM,PM,5111.540,0.000,0.000,0.000,501.400,0.000,3384.120
5984,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2295.650,0.000,0.000,0.000,53.830,0.000,1072.560
5985,1SGT  PM,PM,5790.220,831.330,0.000,0.000,376.050,0.000,3993.060
5986,TECNICO EM GESTAO PREVID. I,SPPREV,2614.320,0.000,0.000,0.000,0.000,0.000,1660.520
5987,SD 2C PM,PM,3034.050,0.000,0.000,0.000,676.890,0.000,2427.400
5988,AG.SEG.PENITENC.CLASSE II,SAP,3770.570,0.000,0.000,0.000,87.940,0.000,2607.960
5989,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,2187.880,0.000,0.000,0.000,0.000,0.000,1947.210
5990,2TEN  PM,SPPREV,11405.080,0.000,0.000,0.000,0.000,0.000,10607.370
5991,AGENTE DE APOIO OPER I,FUND. CASA,244.950,0.000,0.000,0.000,0.000,0.000,106.320
5992,ANALISTA DE GESTAO 17,SABESP,20912.220,0.000,0.000,0.000,0.000,0.000,13814.860
5993,ENGENHEIRO VI,DER,48384.300,0.000,0.000,0.000,0.000,-26753.250,15233.670
5994,CABO  PM,PM,4262.770,0.000,0.000,0.000,50.140,0.000,3617.520
5995,AGENTE DE SANEAMENTO AMBIENTAL,SABESP,1613.600,8253.210,245.070,0.000,0.000,0.000,8204.970
5996,AG.SEG.PENITENC.CLASSE V,SAP,4799.630,799.930,0.000,0.000,0.000,0.000,4538.460
5997,CABO  PM,PM,4987.490,1887.480,1036.750,0.000,752.100,0.000,6352.170
5998,AGENTE DE GESTAO OPERACIONAL,EMTU,6551.610,0.000,0.000,0.000,0.000,0.000,3391.480
5999,PROFESSOR EDUCACAO BASICA II,EDUCACAO,3792.490,1896.240,0.000,0.000,15.200,0.000,3537.330
6000,3SGT  PM,SPPREV,5427.330,0.000,0.000,0.000,0.000,0.000,2877.540
6001,CABO  PM,PM,5713.220,0.000,0.000,0.000,727.030,0.000,3781.640
6002,AG.SEG.PENITENC.CLASSE VI,SAP,4963.950,0.000,0.000,0.000,0.000,0.000,2376.460
6003,AG DE MANUTENCAO CIVIL,CPTM,2632.080,0.000,0.000,0.000,0.000,0.000,2317.810
6004,TECNICO EM SISTEMAS DE SANEAME,SABESP,12181.380,0.000,210.060,0.000,0.000,0.000,7489.240
6005,CABO  PM,PM,5713.220,0.000,0.000,0.000,752.100,0.000,3919.250
6006,CABO  PM,PM,4663.890,0.000,0.000,0.000,476.330,0.000,4377.420
6007,OFICIAL OPERACIONAL,SAUDE,2443.050,0.000,0.000,0.000,209.750,0.000,1657.310
6008,CABO P.M.,SPPREV,4576.170,0.000,0.000,0.000,0.000,0.000,2507.570
6009,CABO  PM,PM,4910.980,0.000,0.000,0.000,752.100,0.000,3658.260
6010,CABO  PM,PM,4062.210,0.000,0.000,0.000,752.100,0.000,2925.140
6011,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2312.490,0.000,0.000,0.000,134.850,0.000,2125.060
6012,ESCRIVAO POL.2A CLASSE,SSP,5654.050,0.000,0.000,0.000,240.000,0.000,4578.560
6013,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2476.270,0.000,0.000,0.000,73.810,0.000,2224.730
6014,BENEFICIARIO DE SERVIDOR ESTADUAL-IPESP,SPPREV,1410.990,0.000,0.000,0.000,0.000,0.000,1410.990
6015,AUXILIAR SERV. GERAIS,HCFMUSP,2326.620,0.000,0.000,0.000,0.000,0.000,1781.170
6016,AG.SEG.PENITENC.CLASSE V,SPPREV,5681.030,0.000,0.000,0.000,0.000,0.000,4862.550
6017,SD 1C PM,PM,3689.050,1506.380,0.000,0.000,752.100,0.000,5312.000
6018,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,4099.880,0.000,0.000,0.000,0.000,0.000,3052.710
6019,ANALISTA DE GESTAO 04,SABESP,4366.490,3579.030,0.000,0.000,0.000,0.000,2941.330
6020,AG.SEG.PENITENC.CLASSE V,SAP,4796.170,799.360,0.000,0.000,0.000,0.000,3423.760
6021,OUTROS VINCULOS,SAP,401.120,0.000,0.000,0.000,0.000,0.000,369.180
6022,AGENTE DE AP SOCIOEDUCAT III,FUND. CASA,7269.840,0.000,0.000,0.000,0.000,0.000,3025.800
6023,SD 1C PM,PM,4289.800,0.000,0.000,0.000,401.120,0.000,2967.300
6024,3SGT  PM,SPPREV,5624.570,0.000,0.000,0.000,0.000,0.000,4890.180
6025,PROFESSOR EDUCACAO BASICA II,EDUCACAO,2905.490,0.000,0.000,0.000,13.800,0.000,1582.880
6026,PROFESSOR EDUCACAO BASICA II,EDUCACAO,960.060,0.000,0.000,0.000,82.110,0.000,579.330
6027,3SGT  PM,SPPREV,5241.790,0.000,0.000,0.000,0.000,0.000,2895.650
6028,CABO  PM,PM,4062.210,0.000,0.000,0.000,701.960,0.000,2662.700
6029,2SGT  PM,PM,5816.710,0.000,0.000,0.000,350.980,0.000,3336.400
6030,AG.ESCOLTA E VIGILANCIA PENIT.,SAP,4356.940,0.000,593.620,0.000,41.410,0.000,2914.690
6031,CABO  PM,PM,0.000,0.000,0.000,0.000,551.540,0.000,551.540
6032,3SGT  PM,SPPREV,5427.330,2713.670,0.000,0.000,0.000,0.000,6272.780
6033,1SGT  PM,SPPREV,8006.750,0.000,0.000,0.000,0.000,0.000,4070.640
6034,AGENTE DE ORGANIZACAO ESCOLAR,EDUCACAO,2008.840,0.000,0.000,0.000,98.910,0.000,1846.610
6035,PROFESSOR EDUCACAO BASICA II,EDUCACAO,7181.970,0.000,0.000,0.000,0.000,0.000,5321.190
6036,AGENTE DE AP SOCIOEDUCAT I,FUND. CASA,0.000,0.000,277.530,0.000,0.000,0.000,0.000
